CountryName,date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H6_Flag,ConfirmedCases,StringencyIndex,2020_sca,mean_sca,inc,mean,dif
Iran (Islamic Republic of),20200309,3.0,1.0,1.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,7161.0,42.59,0.4358276169031785,0.23288911978613566,0.17159763313609466,0.09169501928861787,-0.20293849711704284
Iran (Islamic Republic of),20200316,3.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,2.0,1.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,,14991.0,48.15,0.44346116027531957,0.24633711702901345,0.1746031746031746,0.09698987534591819,-0.1971240432463061
Iran (Islamic Republic of),20200323,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,,23049.0,57.41,0.28220255653883974,0.20598175150074532,0.1111111111111111,0.08110082898809833,-0.07622080503809442
Iran (Islamic Republic of),20200330,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,,41495.0,57.41,0.0,0.21626504697646046,0.0,0.08514965264229976,0.21626504697646046
Iceland,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.671787843290677,1.0,0.2616822429906542,0.3895310783071531,0.328212156709323
Iceland,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,11.11,0.5030303276377825,0.7789684321576642,0.19594594594594594,0.3034324133456074,0.27593810451988166
Iceland,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,16.67,0.5924282903744708,0.6347288557427206,0.23076923076923078,0.2472466156101274,0.04230056536824989
Iceland,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,16.67,0.6562739457281104,0.5890122742400971,0.2556390977443609,0.2294385863208936,-0.06726167148801332
Iceland,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,16.67,0.5339753657241896,0.5758531479728379,0.208,0.22431269767642817,0.041877782248648354
Iceland,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,16.67,0.5231712706466495,0.4926427271769498,0.2037914691943128,0.19189965273741388,-0.030528543469699687
Iceland,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,6.0,16.67,0.42491408413065485,0.4954553878189296,0.16551724137931034,0.19299527147019638,0.07054130368827477
Iceland,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,,58.0,16.67,0.2962141451872354,0.3931752852917512,0.11538461538461539,0.1531539928434184,0.09696114010451584
Iceland,20200316,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,0.0,,2.0,0.0,,2.0,2.0,1.0,3.0,2.0,0.0,,180.0,50.93,0.22885795713432397,0.3149661201493378,0.08914728682170543,0.12268909241199188,0.08610816301501381
Iceland,20200323,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,,588.0,53.7,0.08236970882211893,0.3911595800867817,0.03208556149732621,0.15236881302137728,0.3087898712646628
Iceland,20200330,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,,1086.0,53.7,0.06386042931068092,0.28495313271396877,0.024875621890547265,0.11099810105307356,0.22109270340328785
Iceland,20200406,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,,1562.0,53.7,0.0,0.16936734231150832,0.0,0.06597384348061855,0.16936734231150832
Israel,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.7372422244009655,0.8043391941008651,0.3383152173913043,0.3584957941884763,0.06709696969989953
Israel,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.7944587499250952,0.6439093794422641,0.3555240793201133,0.3102437462978722,-0.15054937048283112
Israel,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.6258801761267436,0.6559148607177163,0.3048211508553655,0.3138546029125583,0.030034684590972693
Israel,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.78,0.6104519082227311,0.4384135614799309,0.30018083182640143,0.24843731667169575,-0.17203834674280022
Israel,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,13.89,0.3993798381352101,0.2507836823187201,0.23669724770642203,0.19200437785504781,-0.14859615581649
Israel,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,19.44,0.2682586388618266,0.1077182670103079,0.19726027397260273,0.14897497408966376,-0.1605403718515187
Israel,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,19.44,0.02508564273161412,0.0,0.12412177985948478,0.11657683793563936,-0.02508564273161412
Italy,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,3.0,19.44,0.8593362467478631,1.0,0.41980046047582503,0.4853692485059097,0.14066375325213687
Italy,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,3.0,19.44,0.7931267462884041,0.8782629864035557,0.38893766461808604,0.42862294211656604,0.08513624011515164
Italy,20200224,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,,229.0,69.91,0.6887191744269485,0.8262003499634285,0.3402692778457772,0.40435454393931064,0.13748117553647998
Italy,20200302,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,,2036.0,69.91,0.4369105021129982,0.7417104480141693,0.22289156626506024,0.3649705495305772,0.3047999459011711
Italy,20200309,3.0,1.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,,9172.0,74.54,0.19397315947151927,0.569232279535399,0.10964912280701754,0.28457183836772176,0.37525912006387974
Italy,20200316,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,,27980.0,85.19,0.12931543964767955,0.49906635126753124,0.07950967161493477,0.2518647992680093,0.3697509116198517
Italy,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,,63927.0,91.67,0.06465771982383978,0.389981085003256,0.049370220422852,0.20101595914025625,0.32532336517941624
Italy,20200330,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,,101739.0,91.67,0.0,0.27723883677318867,0.019230769230769232,0.14846245900023228,0.27723883677318867
Kazakhstan,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.7227479678884227,0.3553779223895735,0.3631578947368421,0.181836625226892,-0.36737004549884916
Kazakhstan,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.6220013913518967,0.2755455751723347,0.31343283582089554,0.1424341134468884,-0.346455816179562
Kazakhstan,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.6020214648947826,0.258426789064245,0.30357142857142855,0.1339848670599838,-0.3435946758305376
Kazakhstan,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.7552777547156885,0.1740123437372853,0.3792134831460674,0.09232078862136611,-0.5812654109784032
Kazakhstan,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,8.33,0.8127159834798976,0.10941127287331984,0.40756302521008403,0.060435913073468024,-0.7033047106065777
Kazakhstan,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,8.33,0.6482512947302371,0.07621417086067243,0.3263888888888889,0.04405096074886865,-0.5720371238695647
Kazakhstan,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,8.33,0.6839326833928018,0.02984169363872357,0.344,0.021163094568087862,-0.6540909897540782
Kazakhstan,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,8.33,0.6256170302172264,0.07626362294800833,0.31521739130434784,0.044075368605103867,-0.549353407269218
Kazakhstan,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,8.33,0.3755255862608047,0.03602905855388431,0.1917808219178082,0.024216965930449072,-0.33949652770692035
Kazakhstan,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,8.33,0.27367210745805964,0.0,0.14150943396226415,0.006434256871065257,-0.27367210745805964
Lithuania,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.9695289641969843,1.0,0.8163265306122449,0.8419826129571798,0.03047103580301569
Lithuania,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.8866873626328927,0.8652654210850055,0.7465753424657534,0.7285384401466474,-0.021421941547887235
Lithuania,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,1.0,11.11,0.8863231202547058,0.7700173127141693,0.746268656716418,0.6483411889813421,-0.11630580754053654
Lithuania,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,1.0,11.11,0.9685876739404824,0.7028680321567808,0.8155339805825242,0.5918026622794375,-0.26571964178370155
Lithuania,20200316,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,17.0,81.48,0.6143136109351582,0.6758983884397809,0.5172413793103449,0.5690946911920736,0.061584777504622656
Lithuania,20200323,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,,1.0,2.0,1.0,1.0,0.0,0.0,,179.0,81.48,0.0,0.6053198965445946,0.0,0.5096688281675875,0.6053198965445946
Latvia,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.37020269522385824,0.5748662783925816,0.2018348623853211,0.3134176430540769,0.2046635831687234
Latvia,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.3056976801469738,0.48533363550061803,0.16666666666666666,0.2646043607894345,0.17963595535364424
Latvia,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.5394664943770127,0.4856810214208497,0.29411764705882354,0.2647937559243407,-0.05378547295616298
Latvia,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.3668372161763686,0.3308019459196888,0.2,0.18035353630022388,-0.0360352702566798
Latvia,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.78,0.35035015028080146,0.3111214832866152,0.19101123595505617,0.16962372930942413,-0.039228666994186256
Latvia,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.78,0.3152507326515667,0.27806468277558766,0.171875,0.15160113015463475,-0.037186049875979066
Latvia,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.78,0.3378763833203395,0.2458796517499349,0.18421052631578946,0.13405382055441206,-0.09199673157040458
Latvia,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.78,0.1675906063749907,0.2558556364205606,0.09137055837563451,0.13949273690788772,0.08826503004556988
Latvia,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,8.33,0.1834186080881843,0.14879544078106718,0.1,0.08112341617461685,-0.03462316730711712
Latvia,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,,6.0,8.33,0.21622518839664,0.12479053755258904,0.11788617886178862,0.06803592004830396,-0.09143465084405097
Latvia,20200316,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,0.0,,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,,34.0,54.63,0.1908881441641737,0.15049404099740918,0.10407239819004525,0.08204949463200288,-0.04039410316676453
Latvia,20200323,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,0.0,,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,,180.0,60.19,0.11116279278071775,0.11344494940873187,0.06060606060606061,0.061850294575449855,0.0022821566280141203
Latvia,20200330,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,376.0,69.44,0.03162389794623867,0.10279673919191583,0.017241379310344827,0.05604488021329496,0.07117284124567716
Latvia,20200406,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,542.0,69.44,0.0,0.08758597238205047,0.0,0.04775195564669248,0.08758597238205047
Republic of Moldova,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,5.56,1.0,0.9927638315076684,0.68,0.6750794054252146,-0.007236168492331552
Republic of Moldova,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,5.56,0.7901668129938542,0.7868406998882606,0.5373134328358209,0.5350516759240173,-0.003326113105593609
Republic of Moldova,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,8.33,0.6740196078431372,0.707675043425673,0.4583333333333333,0.48121902952945766,0.03365543558253581
Republic of Moldova,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,11.11,0.3932968536251709,0.6272317346700061,0.26744186046511625,0.4265175795756042,0.23393488104483523
Republic of Moldova,20200316,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,0.0,,3.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,,23.0,51.85,0.38126361655773416,0.5866936798645866,0.25925925925925924,0.398951702307919,0.20543006330685248
Republic of Moldova,20200323,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,,0.0,,4.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,,109.0,65.74,0.38363171355498715,0.6094762025824472,0.2608695652173913,0.4144438177560641,0.22584448902746002
Republic of Moldova,20200330,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,,298.0,87.04,0.1547987616099071,0.42803774076489104,0.10526315789473684,0.29106566372012593,0.27323897915498396
Republic of Moldova,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,965.0,87.04,0.0,0.36753993062603457,0.0,0.24992715282570352,0.36753993062603457
Mongolia,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,11.11,1.0,0.8781594483585626,0.5459183673469388,0.4794033723181949,-0.12184055164143737
Mongolia,20200127,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,49.07,0.9318440847959882,0.661986293224227,0.5087108013937283,0.36139047640302185,-0.26985779157176126
Mongolia,20200203,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,49.07,0.9940733986779121,0.5369681676254898,0.5426829268292683,0.29314078538738475,-0.4571052310524223
Mongolia,20200210,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,49.07,0.3909545260987472,0.5259862886276453,0.21342925659472423,0.2871455759344798,0.1350317625288981
Mongolia,20200217,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,49.07,0.25644859813084114,0.2526215372253761,0.14,0.13791073715875124,-0.0038270609054650295
Mongolia,20200224,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,2.0,0.0,0.0,,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,65.74,0.05260974597984432,0.2278160241592731,0.028720626631853787,0.12436895196450114,0.17520627817942877
Mongolia,20200302,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,2.0,0.0,0.0,,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,65.74,0.03456180567801093,0.1647256409177411,0.018867924528301886,0.08992675294999132,0.13016383523973019
Mongolia,20200309,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,57.41,0.00879252336448598,0.12919782058711873,0.0048,0.07053146327970257,0.12040529722263275
Mongolia,20200316,3.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,2.0,0.0,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,57.41,0.0190809968847352,0.10026921858944252,0.010416666666666666,0.054738808107501785,0.08118822170470731
Mongolia,20200323,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,0.0,,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,2.0,1.0,10.0,60.19,0.06869158878504672,0.08105311225657816,0.0375,0.0442483827114993,0.012361523471531438
Mongolia,20200330,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,0.0,,0.0,,4.0,0.0,,0.0,2.0,1.0,1.0,2.0,2.0,1.0,12.0,62.96,0.031047045778552194,0.11960427880824069,0.01694915254237288,0.06529417261470283,0.0885572330296885
Mongolia,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,,0.0,,4.0,0.0,,0.0,2.0,1.0,1.0,2.0,2.0,1.0,15.0,65.74,0.0,0.07231744495980659,0.0,0.03947942148315972,0.07231744495980659
Norway,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,11.11,0.6772910822529724,1.0,0.21286534098491927,0.3142893012511462,0.3227089177470276
Norway,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,11.11,0.6660996604861449,0.8946109216804451,0.2093479968578162,0.2811666414665909,0.2285112611943002
Norway,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,11.11,0.6266198709548275,0.8232506118734078,0.19693992139247612,0.25873885956027187,0.19663074091858024
Norway,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,25.0,11.11,0.49847190986035605,0.7643846635454743,0.15666438824333562,0.24023792179279957,0.26591275368511824
Norway,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,205.0,11.11,0.27857311546891117,0.7196227890480593,0.08755254980807896,0.22616974353431551,0.44104967357914815
Norway,20200316,3.0,1.0,2.0,1.0,0.0,,2.0,1.0,1.0,1.0,0.0,,2.0,0.0,4.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,,1333.0,60.19,0.11496108745679914,0.6463071491460908,0.036131039847869306,0.20312742229874517,0.5313460616892917
Norway,20200323,3.0,1.0,2.0,1.0,0.0,,2.0,1.0,1.0,1.0,0.0,,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,2621.0,62.96,0.047134997297232445,0.560421861855548,0.014814025365021848,0.17613459536844656,0.5132868645583155
Norway,20200330,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,4445.0,79.63,0.020261676365718538,0.46842450266892227,0.006368028107158542,0.14722080963273124,0.44816282630320375
Norway,20200406,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,5865.0,79.63,0.0019309858096878652,0.40150803625985093,0.0006068881808526779,0.12618968016282842,0.39957705045016306
Norway,20200413,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,6603.0,79.63,0.0016825922093670967,0.32894856902780956,0.0005288207297726071,0.10338501590731469,0.32726597681844244
Norway,20200420,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,7156.0,74.07,0.0016682563208353285,0.28621463830850774,0.0005243151133831433,0.08995419868183042,0.2845463819876724
Norway,20200427,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,7599.0,67.59,0.0018439767417636511,0.20922180882359823,0.0005795421616922632,0.06575617610166958,0.20737783208183458
Norway,20200504,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,7904.0,67.59,0.0009657859668882016,0.16929492393684023,0.00030353619669145547,0.05320758334947546,0.16832913796995203
Norway,20200511,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,8132.0,63.89,0.0005948367672299832,0.1479543211387784,0.0001869508319312021,0.04650046020779435,0.14735948437154842
Norway,20200518,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,8257.0,58.33,0.005294146202850549,0.11775337860599513,0.0016638935108153079,0.03700862708203988,0.11245923240314458
Norway,20200525,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,8364.0,58.33,0.0048800335397441415,0.09486257943586114,0.0015337423312883436,0.029814293805778144,0.089982545896117
Norway,20200601,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,,0.0,,1.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,8446.0,58.33,0.0,0.11101389039068338,0.0,0.03489047804005921,0.11101389039068338
Poland,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,5.56,1.0,0.7089613297580678,0.5652173913043478,0.4007172733415165,-0.2910386702419322
